schema_version,timestamp_utc,run_id,source,prompt_id,prompt,base_model_repo_id,base_model_revision,tokenizer_repo_id,tokenizer_revision,jlens_repo_id,jlens_revision,jlens_filename,jlens_code_commit,runtime_dtype,attention_implementation,seed,method,layer,position,target,target_token_id,target_token,target_logit,target_rank,top_k
1,2026-09-03T06:24:37.593847+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,5,12,Mars,20403, Mars,-0.458984375,7814,"[{'token_id': 220, 'token': ' ', 'logit': 6.25}, {'token_id': 1076, 'token': '...', 'logit': 5.65625}, {'token_id': 13, 'token': '.', 'logit': 5.5625}, {'token_id': 11, 'token': ',', 'logit': 5.375}, {'token_id': 12, 'token': '-', 'logit': 4.90625}, {'token_id': 318, 'token': ' (', 'logit': 4.875}, {'token_id': 0, 'token': '!', 'logit': 4.75}, {'token_id': 198, 'token': '\n', 'logit': 4.75}, {'token_id': 25, 'token': ':', 'logit': 4.65625}, {'token_id': 14, 'token': '/', 'logit': 4.5}]"
1,2026-09-03T06:24:37.668372+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,5,12,Mars,20403, Mars,-0.16796875,188192,"[{'token_id': 69906, 'token': ' \u200b\u200b', 'logit': 9.3125}, {'token_id': 68314, 'token': ' maths', 'logit': 9.3125}, {'token_id': 101074, 'token': '典礼', 'logit': 9.25}, {'token_id': 49658, 'token': 'avourite', 'logit': 9.125}, {'token_id': 89384, 'token': ' Maths', 'logit': 8.6875}, {'token_id': 239466, 'token': ' **€', 'logit': 8.3125}, {'token_id': 58929, 'token': '.nz', 'logit': 8.1875}, {'token_id': 84954, 'token': '.gt', 'logit': 7.96875}, {'token_id': 26663, 'token': 'ropa', 'logit': 7.875}, {'token_id': 61779, 'token': 'ogh', 'logit': 7.84375}]"
1,2026-09-03T06:24:37.671633+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,6,12,Mars,20403, Mars,-0.10595703125,4656,"[{'token_id': 220, 'token': ' ', 'logit': 6.3125}, {'token_id': 1076, 'token': '...', 'logit': 5.625}, {'token_id': 11, 'token': ',', 'logit': 5.5625}, {'token_id': 13, 'token': '.', 'logit': 5.34375}, {'token_id': 25, 'token': ':', 'logit': 4.90625}, {'token_id': 198, 'token': '\n', 'logit': 4.84375}, {'token_id': 318, 'token': ' (', 'logit': 4.84375}, {'token_id': 0, 'token': '!', 'logit': 4.625}, {'token_id': 264, 'token': ' a', 'logit': 4.59375}, {'token_id': 12, 'token': '-', 'logit': 4.59375}]"
1,2026-09-03T06:24:37.687855+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,6,12,Mars,20403, Mars,1.1328125,50152,"[{'token_id': 189506, 'token': ' **.**', 'logit': 10.5625}, {'token_id': 31780, 'token': ' !!!', 'logit': 10.5}, {'token_id': 184929, 'token': ' **「', 'logit': 10.375}, {'token_id': 230802, 'token': ' !!!!', 'logit': 10.3125}, {'token_id': 187113, 'token': ' **#', 'logit': 10.0}, {'token_id': 2972, 'token': ' **', 'logit': 10.0}, {'token_id': 10992, 'token': '？', 'logit': 9.6875}, {'token_id': 178380, 'token': ' **¿', 'logit': 9.625}, {'token_id': 226084, 'token': ' **【', 'logit': 9.625}, {'token_id': 93521, 'token': '´t', 'logit': 9.625}]"
1,2026-09-03T06:24:37.691114+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,7,12,Mars,20403, Mars,0.271484375,2706,"[{'token_id': 220, 'token': ' ', 'logit': 5.9375}, {'token_id': 11, 'token': ',', 'logit': 5.375}, {'token_id': 1076, 'token': '...', 'logit': 5.34375}, {'token_id': 13, 'token': '.', 'logit': 5.15625}, {'token_id': 198, 'token': '\n', 'logit': 4.8125}, {'token_id': 25, 'token': ':', 'logit': 4.75}, {'token_id': 318, 'token': ' (', 'logit': 4.5}, {'token_id': 3966, 'token': '\xa0', 'logit': 4.4375}, {'token_id': 12, 'token': '-', 'logit': 4.4375}, {'token_id': 264, 'token': ' a', 'logit': 4.40625}]"
1,2026-09-03T06:24:37.705640+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,7,12,Mars,20403, Mars,1.4453125,98324,"[{'token_id': 184929, 'token': ' **「', 'logit': 11.375}, {'token_id': 184997, 'token': ' **:', 'logit': 11.25}, {'token_id': 239466, 'token': ' **€', 'logit': 11.0625}, {'token_id': 189506, 'token': ' **.**', 'logit': 11.0}, {'token_id': 187113, 'token': ' **#', 'logit': 10.4375}, {'token_id': 178380, 'token': ' **¿', 'logit': 10.125}, {'token_id': 176033, 'token': ' **«', 'logit': 10.0625}, {'token_id': 101074, 'token': '典礼', 'logit': 9.9375}, {'token_id': 69731, 'token': ' pornstar', 'logit': 9.875}, {'token_id': 230802, 'token': ' !!!!', 'logit': 9.6875}]"
1,2026-09-03T06:24:37.709702+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,8,12,Mars,20403, Mars,0.447265625,2117,"[{'token_id': 220, 'token': ' ', 'logit': 6.03125}, {'token_id': 1076, 'token': '...', 'logit': 5.3125}, {'token_id': 11, 'token': ',', 'logit': 5.28125}, {'token_id': 13, 'token': '.', 'logit': 5.09375}, {'token_id': 198, 'token': '\n', 'logit': 4.875}, {'token_id': 25, 'token': ':', 'logit': 4.59375}, {'token_id': 318, 'token': ' (', 'logit': 4.40625}, {'token_id': 12, 'token': '-', 'logit': 4.375}, {'token_id': 0, 'token': '!', 'logit': 4.21875}, {'token_id': 264, 'token': ' a', 'logit': 4.15625}]"
1,2026-09-03T06:24:37.777438+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,8,12,Mars,20403, Mars,3.015625,30094,"[{'token_id': 189506, 'token': ' **.**', 'logit': 10.375}, {'token_id': 101074, 'token': '典礼', 'logit': 10.1875}, {'token_id': 239466, 'token': ' **€', 'logit': 9.875}, {'token_id': 184929, 'token': ' **「', 'logit': 9.75}, {'token_id': 29523, 'token': 'VERY', 'logit': 9.6875}, {'token_id': 178380, 'token': ' **¿', 'logit': 9.625}, {'token_id': 166747, 'token': 'صيد', 'logit': 9.4375}, {'token_id': 60940, 'token': 'ilee', 'logit': 9.3125}, {'token_id': 84578, 'token': ' canadian', 'logit': 9.125}, {'token_id': 3898, 'token': 'ilename', 'logit': 8.9375}]"
1,2026-09-03T06:24:37.781423+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,logit_lens,9,12,Mars,20403, Mars,0.54296875,1854,"[{'token_id': 220, 'token': ' ', 'logit': 6.0625}, {'token_id': 1076, 'token': '...', 'logit': 5.375}, {'token_id': 11, 'token': ',', 'logit': 5.3125}, {'token_id': 13, 'token': '.', 'logit': 5.25}, {'token_id': 25, 'token': ':', 'logit': 4.65625}, {'token_id': 198, 'token': '\n', 'logit': 4.625}, {'token_id': 12, 'token': '-', 'logit': 4.59375}, {'token_id': 318, 'token': ' (', 'logit': 4.375}, {'token_id': 7, 'token': '(', 'logit': 4.3125}, {'token_id': 0, 'token': '!', 'logit': 4.21875}]"
1,2026-09-03T06:24:37.799274+00:00,run_20260903T045230Z_qwen36_gold_blue_jlens,vendor/jacobian-lens/data/evaluations/lens-eval-multihop.json,jlens_sanity_mars-color,Fact: The color of the planet fourth from the Sun is ,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,Qwen/Qwen3.6-27B,6a9e13bd6fc8f0983b9b99948120bc37f49c13e9,neuronpedia/jacobian-lens,91271eb5b15a43eebed7bb447618738754f1379a,qwen3.6-27b/jlens/Salesforce-wikitext/Qwen3.6-27B_jacobian_lens_n1000.pt,581d398613e5602a5af361e1c34d3a92ea82ba8e,bfloat16,flash_attention_2,7,jlens,9,12,Mars,20403, Mars,1.109375,149298,"[{'token_id': 101074, 'token': '典礼', 'logit': 9.875}, {'token_id': 49658, 'token': 'avourite', 'logit': 9.75}, {'token_id': 17081, 'token': ' lucky', 'logit': 9.625}, {'token_id': 138183, 'token': '幸福快乐', 'logit': 9.4375}, {'token_id': 29523, 'token': 'VERY', 'logit': 9.4375}, {'token_id': 87668, 'token': '.nr', 'logit': 9.1875}, {'token_id': 226355, 'token': 'utang', 'logit': 9.0}, {'token_id': 109294, 'token': '非常的', 'logit': 8.75}, {'token_id': 3898, 'token': 'ilename', 'logit': 8.6875}, {'token_id': 151352, 'token': '득', 'logit': 8.625}]"
